date,product_id,product_name,category,region,units_sold,unit_price,discount,marketing_spend,revenue
2025-02-04,P008,Air Purifier,Home Appliances,West,3,9984.65,5.0,0.0,28456.25
2025-10-16,P006,Winter Jacket,Apparel,North,4,5499.56,5.0,1643.41,20898.33
2024-02-10,P009,Bluetooth Speaker,Electronics,North,23,2226.9,5.0,0.0,48657.76
2025-01-18,P008,Air Purifier,Home Appliances,East,7,9811.0,0.0,0.0,68677.0
2025-10-13,P006,Winter Jacket,Apparel,North,3,5252.51,0.0,0.0,15757.53
2024-05-19,P005,Running Shoes,Apparel,West,21,3225.47,10.0,0.0,60961.38
2025-08-16,P006,Winter Jacket,Apparel,North,9,5402.18,5.0,4175.72,46188.64
2024-09-25,P004,Standing Desk,Furniture,West,3,15187.47,10.0,0.0,41006.17
2024-06-29,P004,Standing Desk,Furniture,South,4,14677.36,5.0,0.0,55773.97
2025-03-23,P006,Winter Jacket,Apparel,South,13,5398.5,0.0,0.0,70180.5
2025-10-26,P004,Standing Desk,Furniture,West,4,15010.95,0.0,0.0,60043.8
2024-01-09,P003,Office Chair,Furniture,South,3,7360.25,5.0,0.0,20976.71
2025-10-13,P002,Wireless Mouse,Electronics,West,18,901.46,5.0,0.0,15414.97
2025-04-04,P009,Bluetooth Speaker,Electronics,South,16,2147.45,0.0,0.0,34359.2
2025-11-01,P004,Standing Desk,Furniture,North,10,15425.99,15.0,0.0,131120.91
2025-04-23,P002,Wireless Mouse,Electronics,North,36,914.75,0.0,0.0,32931.0
2025-04-25,P010,Yoga Mat,Fitness,West,32,1196.41,0.0,0.0,38285.12
2024-07-13,P003,Office Chair,Furniture,West,3,7481.01,0.0,2391.31,
2025-07-22,P001,Laptop Pro,Electronics,South,12,60845.46,0.0,3842.33,730145.52
2024-06-09,P004,Standing Desk,Furniture,West,6,14988.21,0.0,0.0,89929.26
2024-10-13,P010,Yoga Mat,Fitness,North,26,1174.11,10.0,0.0,27474.17
2024-01-08,P009,Bluetooth Speaker,Electronics,East,8,2248.62,0.0,4876.47,17988.96
2024-11-27,P008,Air Purifier,Home Appliances,East,7,9698.93,0.0,0.0,67892.51
2025-11-05,P003,Office Chair,Furniture,North,8,7391.74,5.0,0.0,56177.22
2025-03-03,P003,Office Chair,Furniture,West,4,7462.77,0.0,2497.39,29851.08
2025-07-02,P008,Air Purifier,Home Appliances,North,8,10022.84,10.0,0.0,72164.45
2025-06-22,P008,Air Purifier,Home Appliances,North,13,9598.45,0.0,0.0,124779.85
2025-02-02,P008,Air Purifier,Home Appliances,South,4,10033.78,5.0,0.0,38128.36
2024-11-03,P006,Winter Jacket,Apparel,West,7,5287.37,0.0,0.0,37011.59
2025-11-10,P009,Bluetooth Speaker,Electronics,West,21,2189.63,0.0,4216.2,45982.23
2025-08-28,P005,Running Shoes,Apparel,North,15,3151.18,15.0,0.0,40177.54
2025-10-30,P008,Air Purifier,Home Appliances,West,4,9786.97,0.0,0.0,39147.88
2024-01-23,P009,Bluetooth Speaker,Electronics,North,13,2260.21,0.0,0.0,
2025-06-01,P010,Yoga Mat,Fitness,East,23,1232.3,0.0,2426.57,28342.9
2025-06-03,P008,Air Purifier,Home Appliances,South,4,10076.43,5.0,0.0,38290.43
2025-06-30,P008,Air Purifier,Home Appliances,East,9,9792.62,0.0,0.0,88133.58
2025-08-30,P009,Bluetooth Speaker,Electronics,North,15,2260.22,0.0,0.0,33903.3
2024-09-22,P007,Blender,Home Appliances,East,12,2864.94,0.0,0.0,34379.28
2025-07-22,P005,Running Shoes,Apparel,South,25,3229.57,0.0,0.0,80739.25
2025-01-10,P009,Bluetooth Speaker,Electronics,West,15,2204.78,0.0,0.0,33071.7
2025-12-01,P003,Office Chair,Furniture,South,7,7406.04,0.0,3614.79,51842.28
2024-04-12,P004,Standing Desk,Furniture,East,3,14779.54,0.0,0.0,44338.62
2024-08-15,P006,Winter Jacket,Apparel,West,3,5424.39,0.0,0.0,16273.17
2024-01-12,P006,Winter Jacket,Apparel,East,6,5331.17,0.0,4682.56,31987.02
2025-01-06,P005,Running Shoes,Apparel,West,11,3290.49,0.0,0.0,36195.39
2025-06-06,P002,Wireless Mouse,Electronics,West,25,882.95,0.0,4071.59,22073.75
2024-12-02,P004,Standing Desk,Furniture,East,4,15411.87,0.0,0.0,61647.48
2025-06-27,P009,Bluetooth Speaker,Electronics,South,15,2214.76,10.0,1640.75,29899.26
2025-09-03,P003,Office Chair,Furniture,North,4,7373.72,0.0,862.9,29494.88
2025-10-20,P004,Standing Desk,Furniture,North,3,15265.1,0.0,0.0,45795.3
2025-05-06,P006,Winter Jacket,Apparel,East,8,5276.17,0.0,0.0,42209.36
2025-05-07,P008,Air Purifier,Home Appliances,North,9,9642.83,10.0,955.08,78106.92
2025-04-17,P002,Wireless Mouse,Electronics,North,36,913.04,0.0,3421.31,32869.44
2024-05-30,P008,Air Purifier,Home Appliances,North,11,9827.6,0.0,0.0,108103.6
2024-08-23,P003,Office Chair,Furniture,West,3,7432.55,0.0,5155.42,22297.65
2025-12-15,P002,Wireless Mouse,Electronics,East,31,878.86,0.0,0.0,27244.66
2024-02-24,P007,Blender,Home Appliances,North,5,2872.3,0.0,0.0,14361.5
2025-08-06,P003,Office Chair,Furniture,South,6,7681.09,5.0,0.0,43782.21
2025-05-08,P005,Running Shoes,Apparel,North,15,3138.66,0.0,0.0,47079.9
2024-01-24,P004,Standing Desk,Furniture,East,2,15443.85,0.0,0.0,30887.7
2025-12-07,P009,Bluetooth Speaker,Electronics,East,18,2169.79,0.0,825.04,39056.22
2025-04-17,P005,Running Shoes,Apparel,North,13,3247.65,0.0,0.0,42219.45
2024-10-27,P001,Laptop Pro,Electronics,South,10,58829.7,0.0,0.0,588297.0
2024-10-11,P008,Air Purifier,Home Appliances,South,3,10060.79,5.0,0.0,28673.25
2025-03-16,P010,Yoga Mat,Fitness,East,32,1195.05,0.0,0.0,38241.6
2024-06-30,P003,Office Chair,Furniture,North,7,7638.86,0.0,0.0,53472.02
2024-04-15,P006,Winter Jacket,Apparel,South,7,5374.0,0.0,0.0,37618.0
2024-06-28,P005,Running Shoes,Apparel,West,18,3118.66,0.0,0.0,56135.88
2025-03-05,P003,Office Chair,Furniture,West,3,7572.5,10.0,0.0,20445.75
2024-01-11,P002,Wireless Mouse,Electronics,North,26,891.64,5.0,1356.53,22023.51
2025-10-21,P001,Laptop Pro,Electronics,East,7,60389.2,15.0,0.0,359315.74
2024-03-28,P010,Yoga Mat,Fitness,North,21,1165.43,0.0,0.0,24474.03
2025-10-12,P010,Yoga Mat,Fitness,West,24,1234.67,0.0,847.84,29632.08
2025-06-04,P007,Blender,Home Appliances,South,10,2722.77,0.0,0.0,27227.7
2025-08-23,P006,Winter Jacket,Apparel,East,10,5317.17,10.0,4404.13,47854.53
2024-04-21,P009,Bluetooth Speaker,Electronics,South,10,2210.04,0.0,0.0,22100.4
2025-08-06,P001,Laptop Pro,Electronics,South,11,58580.04,10.0,0.0,579942.4
2024-09-08,P009,Bluetooth Speaker,Electronics,South,12,2144.53,0.0,0.0,25734.36
2025-10-05,P006,Winter Jacket,Apparel,West,6,5461.44,0.0,0.0,32768.64
2024-10-28,P010,Yoga Mat,Fitness,East,14,1170.48,10.0,5856.4,14748.05
2025-12-09,P008,Air Purifier,Home Appliances,West,6,9808.2,0.0,3762.04,58849.2
2025-02-09,P003,Office Chair,Furniture,East,6,7673.88,0.0,0.0,46043.28
2025-12-07,P002,Wireless Mouse,Electronics,East,28,886.34,0.0,0.0,24817.52
2025-08-31,P004,Standing Desk,Furniture,North,9,15082.44,0.0,0.0,135741.96
2024-11-18,P007,Blender,Home Appliances,South,8,2850.94,0.0,0.0,22807.52
2025-11-26,P009,Bluetooth Speaker,Electronics,East,17,2215.6,0.0,2227.35,37665.2
2025-02-07,P005,Running Shoes,Apparel,North,13,3238.97,0.0,0.0,42106.61
2024-08-26,P008,Air Purifier,Home Appliances,South,3,9949.0,0.0,0.0,29847.0
2025-10-27,P004,Standing Desk,Furniture,South,3,15221.0,0.0,0.0,45663.0
2025-05-16,P007,Blender,Home Appliances,North,11,2742.56,0.0,0.0,30168.16
2025-03-21,P005,Running Shoes,Apparel,South,14,3198.96,10.0,5267.66,40306.9
2025-10-16,P009,Bluetooth Speaker,Electronics,West,18,2152.97,0.0,0.0,38753.46
2024-09-20,P002,Wireless Mouse,Electronics,East,17,898.89,0.0,0.0,15281.13
2025-05-09,P010,Yoga Mat,Fitness,North,27,1231.64,5.0,0.0,31591.57
2024-06-09,P005,Running Shoes,Apparel,North,21,3156.56,0.0,0.0,66287.76
2025-07-17,P007,Blender,Home Appliances,South,10,2879.39,0.0,0.0,28793.9
2024-05-26,P006,Winter Jacket,Apparel,West,7,5291.63,15.0,3583.35,31485.2
2025-03-06,P005,Running Shoes,Apparel,East,18,3115.2,0.0,0.0,56073.6
2024-09-10,P005,Running Shoes,Apparel,South,18,3154.02,0.0,0.0,56772.36
2025-11-23,P010,Yoga Mat,Fitness,East,26,1168.93,0.0,0.0,30392.18
2025-05-21,P008,Air Purifier,Home Appliances,North,10,9632.87,0.0,1656.6,96328.7
2025-05-29,P010,Yoga Mat,Fitness,West,24,1186.08,0.0,0.0,28465.92
2025-06-04,P010,Yoga Mat,Fitness,East,18,1175.01,0.0,0.0,21150.18
2025-07-08,P005,Running Shoes,Apparel,South,17,3179.07,0.0,0.0,54044.19
2025-11-27,P004,Standing Desk,Furniture,East,4,15307.03,0.0,2968.47,61228.12
2025-02-12,P009,Bluetooth Speaker,Electronics,West,10,2144.74,0.0,0.0,21447.4
2025-12-20,P003,Office Chair,Furniture,West,5,7495.37,0.0,0.0,37476.85
2024-10-21,P006,Winter Jacket,Apparel,South,5,5481.56,0.0,0.0,27407.8
2024-06-21,P002,Wireless Mouse,Electronics,East,28,895.34,0.0,0.0,25069.52
2025-05-31,P006,Winter Jacket,Apparel,South,12,5324.45,0.0,0.0,63893.4
2024-10-07,P008,Air Purifier,Home Appliances,West,4,9768.74,0.0,3410.29,39074.96
2025-02-14,P007,Blender,Home Appliances,West,10,2869.89,0.0,5715.49,28698.9
2024-04-13,P005,Running Shoes,Apparel,East,23,3210.4,0.0,5027.08,73839.2
2025-01-07,P007,Blender,Home Appliances,West,6,2749.26,0.0,0.0,16495.56
2025-10-04,P001,Laptop Pro,Electronics,South,9,58731.82,0.0,0.0,528586.38
not-a-date,P009,Bluetooth Speaker,Electronics,East,13,2181.06,0.0,1026.55,28353.78
2024-03-27,P010,Yoga Mat,Fitness,North,18,1208.21,5.0,0.0,20660.39
2025-04-16,P004,Standing Desk,Furniture,South,3,14644.9,0.0,0.0,43934.7
2024-03-17,P007,Blender,Home Appliances,South,11,2815.44,15.0,0.0,26324.36
2025-05-16,P003,Office Chair,Furniture,North,10,7539.38,0.0,0.0,75393.8
2024-07-16,P010,Yoga Mat,Fitness,East,27,1235.43,0.0,0.0,33356.61
2024-04-26,P003,Office Chair,Furniture,North,5,7637.7,0.0,0.0,38188.5
2024-03-29,P002,Wireless Mouse,Electronics,East,23,895.24,0.0,0.0,20590.52
2025-09-01,P008,Air Purifier,Home Appliances,North,8,9679.09,10.0,3091.18,69689.45
2024-08-11,P005,Running Shoes,Apparel,East,27,3251.67,0.0,0.0,87795.09
2025-10-12,P008,Air Purifier,Home Appliances,South,5,9672.2,0.0,0.0,48361.0
2024-04-30,P001,Laptop Pro,Electronics,North,13,60675.59,5.0,0.0,749343.54
2025-06-14,P007,Blender,Home Appliances,East,19,2785.7,5.0,2763.31,50281.88
2024-08-26,P002,Wireless Mouse,Electronics,North,41,905.43,10.0,1607.53,33410.37
2025-10-19,P010,Yoga Mat,Fitness,North,16,1216.04,0.0,0.0,19456.64
2024-01-18,P003,Office Chair,Furniture,South,4,7497.46,0.0,0.0,29989.84
2025-05-26,P008,Air Purifier,Home Appliances,East,8,10036.1,10.0,0.0,72259.92
2025-03-14,P001,Laptop Pro,Electronics,South,10,60444.87,10.0,0.0,544003.83
2024-02-26,P007,Blender,Home Appliances,South,7,2812.44,10.0,0.0,17718.37
2025-05-17,P004,Standing Desk,Furniture,North,7,14983.5,0.0,2715.31,104884.5
2025-11-09,P001,Laptop Pro,Electronics,East,14,61270.41,0.0,0.0,857785.74
2025-02-15,P004,Standing Desk,Furniture,West,3,14561.43,0.0,1291.46,43684.29
2024-04-22,P001,Laptop Pro,Electronics,South,9,58498.57,0.0,2247.1,526487.13
2024-12-19,P010,Yoga Mat,Fitness,West,42,1214.65,0.0,0.0,51015.3
2025-11-20,P004,Standing Desk,Furniture,East,4,14860.99,0.0,5511.01,59443.96
2024-09-25,P007,Blender,Home Appliances,West,10,2755.17,15.0,0.0,23418.94
2024-08-26,P001,Laptop Pro,Electronics,West,8,58594.05,15.0,0.0,398439.54
2024-07-18,P005,Running Shoes,Apparel,North,9,3282.15,0.0,1594.27,29539.35
2025-04-23,P008,Air Purifier,Home Appliances,North,9,10056.24,0.0,0.0,90506.16
2024-07-04,P004,Standing Desk,Furniture,East,4,15297.83,0.0,5354.62,61191.32
2025-09-03,P009,Bluetooth Speaker,Electronics,South,14,2189.45,10.0,0.0,27587.07
2025-04-20,P004,Standing Desk,Furniture,East,4,14956.89,0.0,0.0,59827.56
2024-09-27,P002,Wireless Mouse,Electronics,West,17,909.29,10.0,5546.93,13912.14
2025-08-03,P007,Blender,Home Appliances,East,16,2798.73,0.0,0.0,44779.68
2025-02-26,P002,Wireless Mouse,Electronics,North,32,886.17,0.0,0.0,28357.44
2024-02-16,P005,Running Shoes,Apparel,South,12,3258.12,0.0,0.0,39097.44
2025-04-21,P010,Yoga Mat,Fitness,West,39,1173.53,0.0,0.0,45767.67
2025-09-06,P010,Yoga Mat,Fitness,West,32,1192.32,0.0,0.0,38154.24
2025-02-26,P008,Air Purifier,Home Appliances,West,4,9636.26,5.0,0.0,36617.79
2024-09-25,P007,Blender,Home Appliances,South,7,2869.0,0.0,5378.52,20083.0
2025-03-12,P001,Laptop Pro,Electronics,South,14,60178.68,5.0,3520.98,800376.44
2025-08-01,P001,Laptop Pro,Electronics,West,12,61149.53,5.0,2726.69,697104.64
2024-07-26,P003,Office Chair,Furniture,West,3,7419.53,0.0,0.0,22258.59
2025-05-11,P007,Blender,Home Appliances,South,11,2854.55,0.0,0.0,31400.05
2024-01-14,P002,Wireless Mouse,Electronics,North,37,874.36,0.0,1023.14,32351.32
2024-03-23,P002,Wireless Mouse,Electronics,South,40,882.47,5.0,0.0,33533.86
2024-09-19,P004,Standing Desk,Furniture,North,4,15368.48,0.0,873.54,61473.92
2024-09-29,P010,Yoga Mat,Fitness,South,10,1208.72,0.0,0.0,12087.2
2024-11-19,P001,Laptop Pro,Electronics,East,7,59628.03,0.0,0.0,417396.21
2025-03-07,P007,Blender,Home Appliances,East,11,2797.07,0.0,0.0,30767.77
2024-10-30,P010,Yoga Mat,Fitness,West,21,1231.84,0.0,0.0,25868.64
2025-04-02,P010,Yoga Mat,Fitness,East,20,1217.3,0.0,0.0,24346.0
2025-09-08,P010,Yoga Mat,Fitness,East,16,1178.9,0.0,0.0,18862.4
2024-12-06,P005,Running Shoes,Apparel,East,21,3250.39,10.0,0.0,61432.37
2024-08-18,P001,Laptop Pro,Electronics,South,14,59626.9,0.0,0.0,834776.6
2025-08-31,P010,Yoga Mat,Fitness,East,23,1216.34,0.0,0.0,27975.82
2025-08-07,P002,Wireless Mouse,Electronics,North,37,890.61,0.0,0.0,32952.57
2025-01-08,P004,Standing Desk,Furniture,West,2,15432.72,5.0,1392.68,29322.17
2024-03-30,P005,Running Shoes,Apparel,South,26,3106.15,15.0,3101.51,68645.92
2025-07-02,P005,Running Shoes,Apparel,South,20,3246.89,0.0,3742.54,64937.8
2024-06-14,P010,Yoga Mat,Fitness,South,14,1175.04,0.0,0.0,16450.56
2024-05-15,P009,Bluetooth Speaker,Electronics,East,14,2143.6,0.0,3806.25,30010.4
2024-01-02,P003,Office Chair,Furniture,East,3,7551.3,0.0,0.0,22653.9
2025-11-27,P007,Blender,Home Appliances,North,10,2737.83,0.0,3873.82,27378.3
2024-10-10,P001,Laptop Pro,Electronics,North,6,59353.43,0.0,5231.55,356120.58
2025-11-04,P005,Running Shoes,Apparel,West,11,3262.01,0.0,0.0,35882.11
2025-02-12,P008,Air Purifier,Home Appliances,West,4,9803.47,0.0,0.0,39213.88
2025-06-16,P007,Blender,Home Appliances,East,11,2719.85,0.0,537.24,29918.35
2025-12-31,P009,Bluetooth Speaker,Electronics,South,16,2140.98,0.0,0.0,34255.68
2024-03-11,P005,Running Shoes,Apparel,West,15,3285.19,5.0,0.0,46813.96
2025-03-06,P005,Running Shoes,Apparel,North,16,3144.07,0.0,5228.06,50305.12
2025-04-16,P009,Bluetooth Speaker,Electronics,West,21,2194.89,0.0,567.52,46092.69
2024-08-19,P008,Air Purifier,Home Appliances,South,4,9908.28,0.0,2101.77,39633.12
2024-08-27,P005,Running Shoes,Apparel,South,15,3188.83,0.0,0.0,47832.45
2024-12-12,P007,Blender,Home Appliances,North,8,2769.72,0.0,0.0,22157.76
2025-08-17,P005,Running Shoes,Apparel,South,19,3169.13,0.0,0.0,60213.47
2025-03-18,P010,Yoga Mat,Fitness,East,21,1222.92,0.0,0.0,25681.32
2025-07-23,P001,Laptop Pro,Electronics,North,8,60328.91,5.0,0.0,458499.72
2024-08-22,P004,Standing Desk,Furniture,East,3,15407.97,0.0,0.0,46223.91
2024-01-28,P005,Running Shoes,Apparel,East,20,3166.08,10.0,2366.08,56989.44
2025-03-25,P001,Laptop Pro,Electronics,North,9,58924.85,5.0,0.0,503807.47
2024-08-06,P009,Bluetooth Speaker,Electronics,East,9,2198.63,5.0,0.0,18798.29
2025-10-17,P003,Office Chair,Furniture,West,2,7611.6,0.0,0.0,15223.2
2024-12-14,P009,Bluetooth Speaker,Electronics,West,23,2182.73,0.0,0.0,50202.79
2024-08-06,P008,Air Purifier,Home Appliances,East,4,9792.0,0.0,0.0,39168.0
2024-12-08,P007,Blender,Home Appliances,South,13,2775.85,5.0,0.0,34281.75
2024-11-14,P004,Standing Desk,Furniture,North,4,15108.1,0.0,0.0,60432.4
2025-05-30,P009,Bluetooth Speaker,Electronics,West,29,2228.65,0.0,0.0,64630.85
2024-12-11,P001,Laptop Pro,Electronics,East,9,60669.56,0.0,0.0,546026.04
2024-09-19,P005,Running Shoes,Apparel,North,14,3155.87,0.0,0.0,44182.18
2024-01-25,P003,Office Chair,Furniture,North,6,7282.37,0.0,3873.17,43694.22
2024-10-29,P004,Standing Desk,Furniture,West,3,14916.6,0.0,0.0,44749.8
2025-09-30,P001,Laptop Pro,Electronics,South,12,58809.48,0.0,0.0,705713.76
2024-02-03,P007,Blender,Home Appliances,South,8,2781.77,0.0,604.78,22254.16
2025-11-12,P007,Blender,Home Appliances,North,13,2778.88,0.0,648.84,36125.44
2025-11-02,P005,Running Shoes,Apparel,North,23,3159.8,0.0,0.0,72675.4
2024-06-13,P005,Running Shoes,Apparel,South,20,3104.86,0.0,0.0,62097.2
2024-06-16,P009,Bluetooth Speaker,Electronics,North,29,2167.55,15.0,0.0,53430.11
2024-09-17,P001,Laptop Pro,Electronics,South,12,58469.72,0.0,859.02,701636.64
2025-05-15,P006,Winter Jacket,Apparel,East,12,5319.37,0.0,5845.2,63832.44
2024-07-29,P009,Bluetooth Speaker,Electronics,East,10,2230.96,0.0,0.0,22309.6
2024-06-01,P009,Bluetooth Speaker,Electronics,East,16,2160.2,0.0,0.0,34563.2
2025-06-05,P008,Air Purifier,Home Appliances,West,7,9631.64,0.0,1751.71,67421.48
2025-09-13,P009,Bluetooth Speaker,Electronics,West,23,2194.35,0.0,0.0,50470.05
2025-06-09,P008,Air Purifier,Home Appliances,East,8,10013.63,5.0,0.0,76103.59
2024-07-06,P009,Bluetooth Speaker,Electronics,South,22,2181.98,0.0,0.0,48003.56
2025-02-28,P008,Air Purifier,Home Appliances,South,3,9784.38,0.0,0.0,29353.14
2024-06-06,P006,Winter Jacket,Apparel,West,6,5280.33,5.0,0.0,30097.88
2025-09-06,P004,Standing Desk,Furniture,West,5,14915.14,0.0,0.0,74575.7
2024-04-15,P002,Wireless Mouse,Electronics,South,22,891.37,0.0,3253.48,19610.14
2024-07-14,P008,Air Purifier,Home Appliances,North,10,10000.66,0.0,0.0,100006.6
2024-02-18,P002,Wireless Mouse,Electronics,East,28,910.63,10.0,0.0,22947.88
2024-02-20,P002,Wireless Mouse,Electronics,South,17,911.78,10.0,0.0,13950.23
2025-09-29,P002,Wireless Mouse,Electronics,East,22,921.56,0.0,0.0,20274.32
2025-01-14,P003,Office Chair,Furniture,East,3,7584.27,0.0,0.0,22752.81
2024-06-24,P005,Running Shoes,Apparel,South,19,3285.38,0.0,4998.36,62422.22
2024-01-14,P005,Running Shoes,Apparel,North,17,3167.68,5.0,0.0,51158.03
2024-09-14,P001,Laptop Pro,Electronics,East,9,60512.13,0.0,0.0,544609.17
2025-01-15,P008,Air Purifier,Home Appliances,East,4,9636.65,15.0,0.0,32764.61
2024-05-21,P008,Air Purifier,Home Appliances,East,5,10052.34,5.0,0.0,47748.61
2024-05-12,P005,Running Shoes,Apparel,North,25,3207.3,0.0,0.0,80182.5
2024-05-24,P005,Running Shoes,Apparel,West,18,3187.82,5.0,0.0,54511.72
2024-06-16,P004,Standing Desk,Furniture,West,6,14646.04,5.0,3645.17,83482.43
2025-11-05,P008,Air Purifier,Home Appliances,West,4,9734.52,0.0,0.0,38938.08
2025-04-27,P006,Winter Jacket,Apparel,West,6,5249.36,0.0,642.87,31496.16
2025-08-28,P006,Winter Jacket,Apparel,South,9,5437.15,0.0,702.61,48934.35
2024-03-16,P007,Blender,Home Appliances,North,6,2861.28,0.0,0.0,17167.68
2024-04-20,P009,Bluetooth Speaker,Electronics,North,29,2264.8,0.0,0.0,65679.2
2024-01-29,P002,Wireless Mouse,Electronics,West,20,901.4,5.0,0.0,17126.6
2025-02-26,P010,Yoga Mat,Fitness,South,9,1224.61,10.0,5586.44,9919.34
2024-09-30,P006,Winter Jacket,Apparel,West,3,5428.5,0.0,0.0,16285.5
2024-06-23,P008,Air Purifier,Home Appliances,West,7,9925.25,10.0,0.0,62529.08
2024-02-17,P002,Wireless Mouse,Electronics,North,53,882.72,0.0,0.0,46784.16
2025-10-13,P007,Blender,Home Appliances,West,8,2745.82,0.0,3660.9,21966.56
2025-08-03,P001,Laptop Pro,Electronics,South,17,60915.95,0.0,0.0,1035571.15
2024-08-01,P003,Office Chair,Furniture,South,5,7285.22,0.0,0.0,36426.1
2024-05-25,P001,Laptop Pro,Electronics,North,15,58375.31,0.0,0.0,875629.65
2025-12-05,P008,Air Purifier,Home Appliances,South,7,9852.02,0.0,0.0,68964.14
2024-05-13,P002,Wireless Mouse,Electronics,South,30,889.17,0.0,0.0,26675.1
2025-02-12,P001,Laptop Pro,Electronics,South,9,60807.7,0.0,0.0,547269.3
2024-04-17,P009,Bluetooth Speaker,Electronics,West,13,2135.78,0.0,0.0,27765.14
2024-02-23,P009,Bluetooth Speaker,Electronics,North,16,2173.47,0.0,0.0,34775.52
2024-07-01,P004,Standing Desk,Furniture,North,4,14911.65,5.0,2490.33,56664.27
2025-08-28,P005,Running Shoes,Apparel,South,21,3217.07,5.0,0.0,64180.55
2025-06-03,P003,Office Chair,Furniture,East,5,7338.77,0.0,0.0,36693.85
2025-10-28,P007,Blender,Home Appliances,South,6,2881.37,0.0,0.0,17288.22
2025-02-12,P005,Running Shoes,Apparel,West,14,3238.42,0.0,0.0,45337.88
2025-09-07,P005,Running Shoes,Apparel,West,18,3129.8,0.0,0.0,56336.4
2024-03-01,P001,Laptop Pro,Electronics,North,6,58392.17,0.0,1460.53,350353.02
2025-04-30,P004,Standing Desk,Furniture,South,5,15072.03,0.0,0.0,75360.15
2024-07-13,P004,Standing Desk,Furniture,West,5,15302.57,0.0,0.0,76512.85
2025-05-13,P007,Blender,Home Appliances,West,7,2864.36,0.0,0.0,20050.52
2024-12-05,P008,Air Purifier,Home Appliances,East,6,9559.9,0.0,0.0,57359.4
2025-02-02,P005,Running Shoes,Apparel,West,19,3206.63,0.0,0.0,60925.97
2024-11-04,P008,Air Purifier,Home Appliances,North,12,9655.86,0.0,3582.15,115870.32
2024-03-18,P009,Bluetooth Speaker,Electronics,South,12,2237.71,0.0,0.0,26852.52
2025-06-09,P002,Wireless Mouse,Electronics,South,38,912.13,0.0,0.0,34660.94
2024-01-04,P002,Wireless Mouse,Electronics,West,18,921.95,10.0,0.0,14935.59
2024-06-27,P003,Office Chair,Furniture,South,7,7629.39,10.0,939.22,48065.16
2024-05-01,P002,Wireless Mouse,Electronics,East,20,923.74,0.0,0.0,18474.8
2024-09-26,P009,Bluetooth Speaker,Electronics,East,7,2234.77,0.0,0.0,15643.39
2024-11-09,P004,Standing Desk,Furniture,North,7,15239.4,0.0,0.0,106675.8
2024-01-21,P007,Blender,Home Appliances,North,6,2850.02,0.0,1317.31,17100.12
2024-02-19,P010,Yoga Mat,Fitness,West,28,1167.54,0.0,0.0,32691.12
2025-02-21,P006,Winter Jacket,Apparel,South,7,5456.43,0.0,0.0,38195.01
2025-04-05,P010,Yoga Mat,Fitness,South,19,1197.75,10.0,0.0,20481.53
2024-03-30,P009,Bluetooth Speaker,Electronics,South,16,2189.21,5.0,0.0,33275.99
2025-05-29,P006,Winter Jacket,Apparel,North,5,5398.53,0.0,0.0,26992.65
2024-08-25,P005,Running Shoes,Apparel,West,23,3218.29,10.0,0.0,66618.6
2024-12-08,P006,Winter Jacket,Apparel,West,9,5560.98,0.0,0.0,50048.82
2024-09-29,P004,Standing Desk,Furniture,South,5,15110.67,0.0,0.0,75553.35
2024-09-18,P006,Winter Jacket,Apparel,West,4,5431.43,0.0,0.0,21725.72
2024-06-30,P006,Winter Jacket,Apparel,East,8,5291.5,0.0,3322.75,42332.0
2025-10-25,P004,Standing Desk,Furniture,South,4,14770.99,0.0,0.0,59083.96
2025-08-12,P001,Laptop Pro,Electronics,West,13,60727.11,10.0,1166.87,710507.19
2025-05-18,P002,Wireless Mouse,Electronics,South,45,919.62,0.0,4697.59,41382.9
2024-11-30,P003,Office Chair,Furniture,North,9,7378.88,0.0,3036.02,66409.92
2024-12-23,P002,Wireless Mouse,Electronics,West,33,918.85,5.0,1406.82,28805.95
2024-01-05,P001,Laptop Pro,Electronics,East,4,60981.14,0.0,0.0,243924.56
2024-01-26,P003,Office Chair,Furniture,North,5,7519.97,0.0,0.0,37599.85
2024-08-27,P009,Bluetooth Speaker,Electronics,North,16,2173.32,5.0,0.0,33034.46
